Link,Question,Follows,Answers
https://answers.yahoo.com/question/index?qid=20110224044215AAz0uZQ,Reasons the holocaust should be forgotten (read question)?,1," I'm doing a balanced presentation on why the holocaust should or shouldn't be forgotten. First off, I don't want people answering with racist/hate posts, in my opinion it shouldn't be forgotten, but I need reasons some people have the opposite view. e.g. It being used as a weapon of prejudice to say, germans. Or some religious views of forgiveness. What are some other reasons we should move on from it? Thanks"
https://answers.yahoo.com/question/index?qid=20060714133655AArKCrB,Should I go to Japan for a visit?,1,29
https://answers.yahoo.com/question/index?qid=20110304060102AA7ivmh,"Seniors: Should you wash new bedding (pillowcases, sheets, mattress padding) before you use it?",10,26
https://answers.yahoo.com/question/index?qid=20110329154322AAKtMLs,Which starter pokemon should I choose in Black and White?,0," I just got pokemon white and I am playing it right now. I like all of the starters but I don't know which one to choose! I know that for example, if you get Tepig, then you will get the gift pokemon, Panpour. I love all of the starters and the gift pokemon ( Panpour, Pansear, Pansage ) But which starter should I get"
https://answers.yahoo.com/question/index?qid=20100125201855AAvYUwH,Should people take high school relationships seriously?,1," I just think there so stupid.  
This boy who I've been talking to and hanging out with for ~5 months is getting all lovely dovey with me. I think it's silly. I mean, I'm never going to see him after graduation... so what's the point? 
He's probably just tryin' to get in ma pants anyhow. 

Should teens take high school relationships seriously? Do you think they last after graduation? What the point of them?"
https://answers.yahoo.com/question/index?qid=20100106003402AAfJmRN,Should mentally-challenged people be sterilized?,3," I ask because a question I answered earlier led me down this road of thinking. My son's first mother is mentally-challenged. She functions at the level of a 12 year old. Some people who know a little about my son's history but don't know much about adoption have said, ""Why wasn't she sterilized?"" as if this is something that is commonly done to adults against their will.  

So what are your feelings? If a person cannot care for him/herself without assistance, it goes without saying that person would be unable to provide daily care for a child. Should that person then be sterilized so that s/he cannot have children that will likely be apprehended by CPS and placed in foster homes?"
https://answers.yahoo.com/question/index?qid=20060810134229AA4uCvC,How old should you start wearing makeup?,0,31
https://answers.yahoo.com/question/?qid=20110105175909AAelgth,How long should I charge my Electric Airsoft gun Battery?,0,12
https://answers.yahoo.com/question/index?qid=20100505122146AACNbGm,Which one should i join? National Guard or Army Reserves?,0," I want to join the army reserves and i am 17 but my dad says he will refuse to sign unless i choose the guard. What is the difference between the Army Reserves and the National Guard? Ive heard morons say the the Army is "" tougher "" but what is that about? Which one would be more likely to get deployed? Do the National Guard and the reserves do the same thing in the middle east? Please inform me, no stupid answers please"
https://answers.yahoo.com/question/index?qid=20101120120210AAqft7g,To what volume should you dilute 90 mL of a 10.0 M H2SO4 solution to obtain a 1.80 M H2SO4 solution?,0,1
https://answers.yahoo.com/question/index?qid=20081228213314AACEMrZ,How long should I wait between stretching my ears?,4,10
https://answers.yahoo.com/question/index?qid=20100322012300AAa84fC,Should I always loosen my guitar strings after I play?,0," Should I loosen the strings on my acoustic guitar every time after I play? I heard that the neck can warp/bow forward over time if I don't loosen the strings each time. I have a pretty nice guitar (its a Goodall) so I don't want the neck to get all messed up. 

Also, the seller said that I can put light or medium tension strings on my guitar. If I put on extra light tension strings, would that damage the guitar in any way? Or should I only put on light or medium tension strings?"
https://answers.yahoo.com/question/index?qid=20090407162809AAMkU95,"How often should I take breaks when studying, and how long should they last?",2,15
https://answers.yahoo.com/question/index?qid=20061105191013AAuCFIi,Should the french and indian war be considered one of the major causes of the american revolution? yes or no?,0,8
https://answers.yahoo.com/question/index?qid=20090420140508AA8UkQq,How often should you text a guy?,2, so i like this guy and he likes me back. i know this because he told me. but we wanna hang out first a little more before we go out. but the other day we texted for about 9 hours straight. yea i know long time. but when i text him sometimes he doesnt answer. i know hes probably busy. i just want to know how often you should text a guy or wait for him to text you. i just want to know if im being clingy.
https://answers.yahoo.com/question/index?qid=20080610193018AA7IQt2,Why should we save the planet?,4," With all the constant talk of 'saving the planet' and stopping global warming, should we actually try to stop it? Perhaps in a way, this is humans transforming the planet to better suit us? Or that the contiued altering of the planet is the direct result of industrialised nations, putting pollutants wide into the world and atmosphere. Please understand that I actually do think we should save the planet, but this is for a philosophical essay."
https://answers.yahoo.com/question/index?qid=20070831175113AA0QAUU,How often should I clean completely cats litter box?,2,12
https://answers.yahoo.com/question/index?qid=20100731174908AAFP2w0,Why should we ban guns?,0,7
https://answers.yahoo.com/question/index?qid=20090509223530AAJpDuc,How long should you keep contact lenses on when you barely get them?,0," Okay, im a new contact lens wearer. 
i was told that i can only keep my contacts on for 2 hours for the first day, 4 hours for the second day and 6 hours for the third day, 

but i really need them for more than 6 hours on the 3rd day! (for like 8-9 hours-ish) do you think it'll be okay?? 

i hope i can get some answers from some contact wearers. ^^ 
btw, (if you remember) what did your doctor tell you when you barely got them. did they say 2 hours on the first day and so on? i read somewhere that it's supposed to be longer...)"
https://answers.yahoo.com/question/index?qid=20080115075244AAZ0wEE,Should a widow or widower remarry?,7,25
https://answers.yahoo.com/question/index?qid=20071125054334AAQWTu9,"How often should I run my outboard engine on my boat that's parked in my driveway, when not in use regularly?",11,11
https://answers.yahoo.com/question/index?qid=20110916010122AAGHGBH,What laptop should I buy?,1," I need a computer that is good for a college student. 

I would use it for typing essays, making power points, making and watching movie/video projects, listening to music, and using the internet. 

I would like the battery life to last a few hours unplugged, and a webcam would be nice. 

Any suggestions?  

I have no idea what would be good for me. I would probably go to a store like Best Buy, Office Depot, or CostCo to actually buy it. Thanks."
https://answers.yahoo.com/question/index?qid=20100320201944AAPnGGu,Why should you preheat the oven?,1,8
https://answers.yahoo.com/question/index?qid=20081013232245AAB62jO,How often should i feed my black moor goldfish? 10 points?,1,8
https://answers.yahoo.com/question/index?qid=20080507103610AAoWjEP,Should I dispute everything on my credit report even if some items are correct?,5," Hi. I have 3 debts not that big but they pop up under all three bureus, like for example i have one that is $425.00 but on all three bureus it comes up as a different name and different account number but same balance and they all say open, Im 23 yrs old i wanna clean up my credit but don't even understand how it works i dont have money to hire some company to do it, so i have seen many answers say to just dispute everything but i dont want that to come bite me in the a** later my score is mid 500 and the other two coll accounts are $100. and $119 should i just contact the creditor and try to settle or dispute? If I pay off will my credit go up? How can i clear all this up and get my credit score up.HELP!"
https://answers.yahoo.com/question/index?qid=20130312114142AAHOXPw,I am a gay Muslim. I feel sick!! What should I do?,1," I am an 18 years old guy. When I was younger I had always thought that I was weird somehow. I’m Muslim, and I come from a really strict family. My country doesn’t speak about homosexuality at all. Actually, if you are caught in action with another man, you’re going to be put to death. I was born gay, and I have never had deep nor sexual feelings for a female. That is why I get really mad when people say communicate with God and he will heal you and make you straight. Well, he didn’t. I respect all religions, and I do believe in God. That’s why when I was younger I tried to pray and ask God to release me from this curse I’m in. Nobody knows that I am gay. It’s not an easy subject to discuss in my country because most of the people are extremists and strict Muslims. When I was living back home I had always thought that it’s a passing thing and I will be straight when I grow up and marry a woman and have kids. But, I moved to the United States for a couple of years to study. I actually just got to the United States. So, I will have 3 more years here.  Before I moved here I would consider myself religious and that’s why I couldn’t believe that God made me this way. But, when I moved here everything about me has changed, I literally started to see the World from a different angle. I started accepting myself, but I’m really devastated and depressed. Suicide is one of the biggest sins that you could ever commit as a person in Islam and actually that is the only reason that is keeping me going. I have always had suicidal thoughts but I never acted on them. Still, I am always depressed to the part where I stop eating for days, and it’s not because I’m trying to kill myself, but whenever I eat I throw up. Knowing for a fact that eventually I will not have someone to love or kids really devastates me. And this continuous fear that if someone figures out who I really am, I will be killed really terrifies me. Also, if I do tell my parents that I am gay there is a high chance that they would disown me. I got to this point where I don’t care about my life, I just need someone to love or talk to. It’s true what they say “Life is Mystery.” I have no idea where life is taking me. I am on a vacation now, and all I did was pretend that I am sick so I don’t go outside and see people because all I see are families with kids. And this makes me even sicker. The issue is that my scholarship pays my tuition, but I MUST work for them for five years (in my country). I think I need to either sacrifice my family to find someone who loves me and move away with him (this will also kill me because during this period in the US I get homesick sometimes). So, I can’t see myself ditching my family forever. Why is God torturing me? He made me gay and made me SO emotionally needy and then he says it’s forbidden to love someone from your same gender. I feel sick. Any suggestions what can I do with my life?"
https://answers.yahoo.com/question/index?qid=20100905140224AAI9iOW,Should I bathe my cat before applying Advantage?,0,12
https://answers.yahoo.com/question/index?qid=20090103114836AAEwgL1,What size font should I use?,0,11
https://answers.yahoo.com/question/?qid=20100125120953AADdMXz,Should I let my girlfriend buy a vibrator?,6,29
https://answers.yahoo.com/question/?qid=20120220100055AAbhq4I,Should I buy a Roku instead of cable?,3," My family has a tv, but we only have the about $25 a month cable. We get 20 channels and half of them are in Spanish and most of the other ones are the same thing on 2 or 3 channels. The only channels we get are several news channels, pbs, and that's pretty much it. I want to buy a Roku or something like that. We have WiFi. I was thinking of buying a Roku, either Hulu Plus or Netflix, and then MLB.tv. In the end, would that be cheaper than what we're paying now or a little more a month but worth it because of the more channels?  

Roku: $49.99-$99.99, depending on the model 
Netflix: $7.99/month 
Hulu Plus: $7.99/month 
MLB.tv: $124.99/year, = about $15/month for the months we would have it, but we would have to pay the full amount up front, not monthly. 
I think the monthly subscription fees would equal out to about the same, would it be worth it? And then there's the harder question: Netflix or Hulu Plus? I've heard Netflix is better for watching movies and Hulu Plus is better for watching TV shows because there's more of a selection, but when I searched their selections, Netflix had more of the TV shows we would potentially be watching. If we get a Roku, I would do the free trial of each before deciding. What do you think I should do? Thanks!"
https://answers.yahoo.com/question/index?qid=20080208090729AAd3NVt,"Do you use ""it should also has"" or ""it should also have"" in sentence?",0,7
https://answers.yahoo.com/question/index?qid=20130715141157AALImfq,How often should restaurants clean bathrooms?,0,5
https://answers.yahoo.com/question/index?qid=20130625223919AAd0HC2,Should I get the Xbox One or PS4?,2," Don't be douche wads. I want honest clear and wonderfully researched answers as to which one would be more worth it. I've wanted the Xbox One for a while only because it ill be like the Xbox 360 which in my opinion was close to flawless. I fell in love with the exclusives as soon as I heard what they were and looked the up and stuff *cough* Quantum Break *cough*. But I don't want answers based on opinion please. My friends (IRL living in my area, not online) are more leaning towards PS4's and I know that If I get an Xbox One, they most likely won't have it and then I will feel pretty lonely. I understand that the extra 100 for the Xbox does indeed pay for lots of stuff, and is not just extra money. If there is any way I can convince them, that would be cool too..I don't really know what I'm asking, and I doubt I'd even get one on release date, but just for future reference. I apologize if this all seemed stupid.. Just I don't know."
https://answers.yahoo.com/question/?qid=1006031504023,How high should a dart board be hung - and how far away does the player stand?,0,7
https://answers.yahoo.com/question/index?qid=20111009094242AAuOYIA,Why should Quebec stay with Canada?,0,7
https://answers.yahoo.com/question/index?qid=20130513131658AAKhnfS,Should I kill paarthurnax in Skyrim?,0,7
https://answers.yahoo.com/question/index?qid=20060725174043AANuyud,Car Accident: Should I talk to the other guys insurance company if they call up for info about accident?,0," If the other guy's insurance company calls up to ""Grill"" me to find out information"" -- should I talk to them or tell them to talk with my insurance company? (who I have already given info to) 

The other guy was following a tractor on a two lane road in a ""passing zone"" --  I pulled into the passing lane and was halfway past the other guy when he pulled over into my car -- damaging his left front headlight and my right rear fender."
https://answers.yahoo.com/question/index?qid=20100321000326AAk4W1i,What should I bring to Cuba ?,0,8
https://answers.yahoo.com/question/index?qid=20081125141731AAHFPpG,What Should A 11 year old girl ask for christmas?,1,18
https://answers.yahoo.com/question/index?qid=20081227191009AAblk7L,How often should i get my skates sharpened?,0,13
https://answers.yahoo.com/question/index?qid=20100802084437AAEixwf,Should I justify my cover letter?,1,2
https://answers.yahoo.com/question/index?qid=20100727222731AAiDgjv,Omg ! My dog's getting spayed tomorrow ! What should I expect ?,1,9
https://answers.yahoo.com/question/index?qid=20110426181041AADysON,How often should a women douche?,1,8
https://answers.yahoo.com/question/index?qid=20110224044215AAz0uZQ,Reasons the holocaust should be forgotten (read question)?,1," I'm doing a balanced presentation on why the holocaust should or shouldn't be forgotten. First off, I don't want people answering with racist/hate posts, in my opinion it shouldn't be forgotten, but I need reasons some people have the opposite view. e.g. It being used as a weapon of prejudice to say, germans. Or some religious views of forgiveness. What are some other reasons we should move on from it? Thanks"
https://answers.yahoo.com/question/index?qid=20110916010122AAGHGBH,What laptop should I buy?,1," I need a computer that is good for a college student. 

I would use it for typing essays, making power points, making and watching movie/video projects, listening to music, and using the internet. 

I would like the battery life to last a few hours unplugged, and a webcam would be nice. 

Any suggestions?  

I have no idea what would be good for me. I would probably go to a store like Best Buy, Office Depot, or CostCo to actually buy it. Thanks."
https://answers.yahoo.com/question/index?qid=20110327065944AApFApA,Should I learn Japanese or Korean?,2," I can't decide whether I want to learn Japanese or Korean. I'm exposed more to Japanese things and have a general interest in Japanese movies, TV shows video games etc So I feel learning Japanese will be an advantage in that aspect HOWEVER I don't want to learn Japanese because I feel it's too popular now days and everyone is learning it, that's kinda turning me off learning it. 
I wouldn't mind learning Korean, as I heard the writing/reading system is easier to learn but the problem with this is I feel I don't have as much interest in but then again I haven't really attempted... 
Can anyone tell me some good reasons why I should learn Korean over Japanese or vice versa?"
https://answers.yahoo.com/question/index?qid=20100320201944AAPnGGu,Why should you preheat the oven?,1,8
https://answers.yahoo.com/question/index?qid=20111005224744AA2Nk8c,Bearded dragons and their heat lamps should they stay on CONSTANTLY?!?!?,2," ok so my husband and i just bought a bearded dragon litterally today haha the lady at petsmart said to leave the heat lamp and a night light on all day and all night and then during the day 12 hours at the least of uv light and the day light and the heat light. she said not to ever turn the heat lamp off. doesnt matter if it has the night light on or not but absolutly 12 hours of uv light i dont care about the uv light im terrified of the heat lamp. i talked to a lady that owns a lizard store. she raises cares for keeps and sells lizards for a living. she raises baby beardies and sells them she buys them from ppl but she raises them. she said she has her heat lamps on all day while shes at work. turns them off at night, goes home, turns them on when she comes back in the morning but my husband said she has a rock that stays warm that was under the light all day so it stays warm at night from being hot all day and if it gets cold it will crawl onto the rock for warmth. i do not have a rock, i have a tree a water dish a hiding log and a food dish. i have NEED to know if the heat lamp needs to stay on all night and all day or if i should turn it off at night when i go to bed. the tree should be warm. but i dont want to turn it off and have it like be dead in the morning.. but im terrified of fires and it getting too hot and dying.. ik ik im parranoid but id sleep a hell of a lot better if someone who owns or has owned either one or several bearded dragons in their lifetime and kept it on forever or turned it off at night?? im sorry this is so long but i have to explain in detail im situation. please no one respond with duhs or obviouslys or dont have one if u cant care for it we own it its ours and we love it. keep in mind its a baby its about 3 inches long including its head about 5 inches including tail. so its a baby to us. heat lamp on or off. please only serious comments dont just use my question for points.. thank you"
https://answers.yahoo.com/question/index?qid=20081030203007AABAM3L,FLAG BURNING  Should it be legal?,2," IMO 

America, love it or leave it...  NO! 
America should grow and adapt with it's people.  If burning a flag as a form of peaceful protest, why not allow it? 

I'm not saying I'm gonna go out and burn a flag, but I LIVE IN THE UNITED STATES OF AMERICA BECAUSE THEY WILL LET ME BURN A FLAG IF I WANT TO.  These are our rights.  Why give them up?"
https://answers.yahoo.com/question/index?qid=20120810074636AALP2rN,How many bras should a woman have?,1," Ok I know this is kind of a stupid question but is it weird that I'm a (adult) female and I only have one bra that's a few years old?? because I heard you're supposed to have like idk five? lol I have no idea but the thing is I'm way too embarrassed to ever buy a bra in a store plus I don't know where to go or what to look for and I was going to try to buy online but I have noo clue what my size is...(i wear a 34b now, but the band is always riding up and stuff) so i mostly wear tank tops with shelf bras but am i too big to just wear those??  should i have more or do you think just one is okay?  lol sorry embarrassing question but thanks for your help :)"
https://answers.yahoo.com/question/index?qid=20160628130646AAXbqmQ,Should marijuana be legal?,0,5
https://answers.yahoo.com/question/index?qid=20090103114836AAEwgL1,What size font should I use?,0,11
https://answers.yahoo.com/question/index?qid=20110304060102AA7ivmh,"Seniors: Should you wash new bedding (pillowcases, sheets, mattress padding) before you use it?",10,26
https://answers.yahoo.com/question/index?qid=20120109053948AAz8s7n,Do you think couples should talk all day long?,1,16
https://answers.yahoo.com/question/index?qid=20110329154322AAKtMLs,Which starter pokemon should I choose in Black and White?,0," I just got pokemon white and I am playing it right now. I like all of the starters but I don't know which one to choose! I know that for example, if you get Tepig, then you will get the gift pokemon, Panpour. I love all of the starters and the gift pokemon ( Panpour, Pansear, Pansage ) But which starter should I get"
https://answers.yahoo.com/question/index?qid=20090913134730AAxO54l,To what volume should you dilute 135 mL of an 8.05 M CuCl2 solution so that...?,1,-1
https://answers.yahoo.com/question/index?qid=20120326192946AA99NGV,Should I take my SS card with me while traveling abroad?,0," I'll be traveling to Europe and Central Asia next year and will probably stay there for about 3-12 months. My passport will be with me, of course. But should I take my US Social Security Card and my Driver's Licence/ID? The SS Office recommends that one shouldn't carry their card in one's wallet. But while being overseas, would there be a time I'd need my actual card instead of a copy of it. Also, what other documents do you guys think I should/shouldn't take with me? How about my credit card? Do credit cards work in Central Asia or would I be safer just to have traveler's checks? Thank You"
https://answers.yahoo.com/question/index?qid=20110402040936AA9GtNd,How often should I change the food and water in my bird cage?,0,13
https://answers.yahoo.com/question/index?qid=20091019175127AAcZ1m9,When should I take  Clonazepam?,0,5
https://answers.yahoo.com/question/index?qid=20091228080213AAQb3U9,How often should I feed my cat?,1,12
https://answers.yahoo.com/question/index?qid=20090727133213AAr0Svo,Should I get a stun gun or taser?,1," Hello, I'm considering purchasing either a stun gun or a taser to keep in my home for safety when my husband is out of town or works nights.  Which of the two would be better to use if someone were to enter my home and try to do harm?  If there were two or more people who entered my home, which would be more useful?  If I had a taser, would it take too long to remove the cartridge in order to use it against a second person? Thank you for reading and thanks in advance for answering :)"
https://answers.yahoo.com/question/index?qid=20110421161533AArEcaM,"Ideally, how long should a kitten stay with its mother after birth?",0," i have many friends who want my kittens ! :O 
Seriously its like giving away your own kids...(i dont have any kids but i imagine it to be that painful) 
I don't believe in selling or buying cats/kittens. 
thanks for all the responses i like the 12 week response, i'll mention that to my parents :P 
i get to keep a kitten for myself, but the rest will go to friends ...after 12 weeks :( 
"
https://answers.yahoo.com/question/?qid=20100826024255AAH7Leh,Should women be allowed to go topless in public...or not?,3," Hi folks. 

When viewing an enlightening article on CNN this morning, I was moved to consider the question of whether women should or should not be allowed to be topless in public. 

After some thought on the subject, here is what I found to be the primary motivators on both sides of the issue, namely... 

THE ""PROS"": 

1. Freedom. 

There is much to be applauded about living in a free society without any question whatsoever...but how far should freedom be allowed to go without society being degraded? 

2. Equality. 

The women who insist that they should have the same rights as men are quite vehement about their cause, and from my viewpoint this is quite understandable...but are these women 100% certain of their real true motivations behind the claim of ""Equality"", or is it simply veiled jealousy of men's ability to be seen in a non-sexual light when their shirts are off, or if that is not exactly correct, at least far less sexually provocative as women are with their breasts fully exposed? 

And also, are these women who are firm supporters (no bra puns intended ladies) in actuality simply trying to gain even more attention than they already get for themselves everyday, while hiding under the auspices of ""Freedom"" and ""Equality""? 

There is another side to this issue, but I think it belongs in the following catagory. 

THE ""CONS"": 

1. The Morality Issue. 

With the knowledege that there are most certainly tribal societies that have existed for countless centuries that allow women to bare their breasts publicly, still, our modern ""Civilized"" society is factually not ready for such things, and perhaps there may be good reasons...but from my viewpoint not necessarily for the reasons forwarded by the followers of most established religions. 

In other words, what I mean is that factually speaking, modern heterosexual men are highly attracted to women's breasts to the point of intense feverishness, and women know this by the way - which shows a clear reason why many women might wish to have the attention poured upon them in such a way, but there are factually men who cannot control themselves when they are confronted by such an obvious and open display of female sexuality, from which breasts cannot easily or simply be removed...true or not true? 

For this reason, perhaps the laws are in place not to ""resrict"" women from their inherent freedoms, but rather to PROTECT THEM from men or persons that may simply not be able to control themselves, especially when drunk or on drugs, etc.. 

If this is the case, which I think it very likely is, then that would mean that by removing the laws, women in favor of this would then be literally removing a potentially vital layer of protection which keeps them safe to walk the streets at any time of the day or night. 

2. And lastly, there is the issue of common decency. 

Look, although we might be intelligent beings and have the sovereign right to all good freedoms in general, not all women happen to look like Claudia Schiffer, Gisele Bundchen or Naomi Cambell. 

In fact, let's face it...most women do not do not look like these incredible, super-bodied, gorgeous icon-like women, and they simply never will. 

(Sorry ladies, but this is a fact)! 

Therefore, is it not also the sovereign right of all those (the masses including small children) who would then become forced onlookers of the bare breasted women in question to have their rights upheld and not be forced to have to view legions of boob-airing women exercising their right to expose their not-necessarily-so-beautiful-looking mammaries in public? 

And what about the women themselves? 

Even if their breasts are possibly somehow even better looking than a supermodel's, what about their own sense of decency and the other issue of feeling good about being protected from those unwanted persons who would not be able to control their actions by seeing them in such a state of un-dress? 

The true end point of this seems to revolve more around the concept of the interaction between freedom of exposure versus freedom from being sexually provoked on the other side of the issue, and the potentially devastating consequences that could arise from this freedom being violated - such as rape and/or sexually aggravated assault or even worse. 

Women who wish to bare their breasts publicly should perhaps theoretically have the right to do so, but conversely, the innocent masses who wish to retain the freedom to be free of being forced to deal with viewing hordes of topless women parade around in public also have rights...yea, or nay? 

What do you think?"
https://answers.yahoo.com/question/?qid=20080920100316AAlVQMH,"Should i buy an SKS, AK-47 or AR-15 rifle?",1," the cheaper the better, but not if it is total garbage. The purpose of owning one for me is to have a assault rifle before they are illegal. i want something that can pack a punch when the world goes to crap so i can defend my family. yes, the purpose would be to kill, so go somewhere else hippies, this is a hypothetical situation i would like to be prepared for if it ever happens."
https://answers.yahoo.com/question/index?qid=20060709211211AAOdV7j,When should a waiter remove a plate?,0," It irks me when waiters snatch your plate away when you are still chewing. And the last person eating always seems uncomfortable when everyone else's plate has been taken away. Do waiters do this just in the U.S. where everyone is in a huge hurry all the time, or elsewhere as well? Is there an actual rule on when they should remove plates from the table? 

The other annoying thing they do is constantly refill your soft drink without asking. I may want one Coke, but not five!"
https://answers.yahoo.com/question/index?qid=20160628143022AACwzxx,"When should I tag someone on Instagram?
In what kind of situations or place?",0,1
https://answers.yahoo.com/question/index?qid=20160628163456AALhgRz,Should America look for a closer association with Mexico including open borders?,0,5
https://answers.yahoo.com/question/index?qid=20160628160825AAQH3uH,First date with this girl I met two weeks ago... Should I ask her where she wants to go? Where should I take her? I want to be different lol?,0,2
https://answers.yahoo.com/question/index?qid=20160628105000AADBh81,My cousin keeps stealing from me.. What should I do.?,0," Now, let me start off by saying my mom got custody of my cousin because his mom wasnt taking care of him and she wasnt stable enough.. So he has been living with us for the past 3 years.. Now this guy has stolen from us on numerous occlasions.. 1st time he stole $5 dollars from me and I caught him with the money on him.. Now we gave him a second chance.. 2nd time he stole $2 dollars from me off my dresser.. I pretty much set him up and placed it there to see what was he was going to do and what do you know, he took it. He had to admit to it because he was the only one in my room.. Now the 3rd time it gets intense, this guy literally stole $100 dollars while we was throwing a party at my house.. When I asked him about it, he denied taking the money... So I asked everyone .and nobody admitted.. So a couple of hours passed and he went to the store with his brother and while he was in the store, he asked his brother to give him change for a $100 bill and then his brother called me and ask did I find my hundred dollar bill.. And I said no, so immediately we knew he had the money.. So he gave it back after everbody got done beating him up.. Now at this.moment my mom wants to lose custody of him, ( he is only 16) and was going to go to state custody, but after feeling sorry for him and not wanting him to go to the state, I told my mom to give him just one more chance.. So she did..we thought he have learned his lesson after he got beat up. Now im missing another $100 bill.."
https://answers.yahoo.com/question/index?qid=20160628161922AAjAhAQ,Should I confront him?,0," Long story shorts there's this guy that I've had a ""thing"" with for a while but the prob is he has a gf, who he is not happy with. Anyway a couple of nights ago he sent me a nude so I sent one back. Yes I know this is wrong but I do genuinely feel we have a special connection and he is the one who is cheating. Anyway now I don't know where we stand and am just wondering should I confront him about this and see does he actually like me.  
Thanks in advance"
https://answers.yahoo.com/question/index?qid=20160628161512AANdqvZ,Should self help guru Tony Robbins be charged for burning 30 people for walking on hot coals?,0,7
https://answers.yahoo.com/question/index?qid=20160628132128AAUyJm7,Could I become a kpop idol? For what companies should I audition for?,0," I am good in singing, am okay in dancing (I already took hip hop classes and can keep up well) and am in pretty good shape (straight figure). 

The thing is I am of malagasy descent but look very asian (kind of indonesian/thai) which is normal because malagasy people are a mix. I kind of look like Emily Rajaobelina (she's a model of malagasy descent and I KNOW I DIDN'T FIND ANYONE ELSE).  

Anyways, do you think I have a chance of becoming a kpop idol? PLEASE BE HONEST I INSIST. 
If you think so, what companies do you think I should audition for that are the most accepting of foreigners? 

Thanks in advance =-)"
https://answers.yahoo.com/question/index?qid=20160628175438AA4Cl2E,"Should we just send some hardcore death squads into the ISIS strongholds of Mosul and Raqqa, and kill everything that moves there?",0,7
https://answers.yahoo.com/question/index?qid=20160628140946AA3x5aQ,Should there be scholarships based on your skin color?,0,12
https://answers.yahoo.com/question/?qid=20080920100316AAlVQMH,"Should i buy an SKS, AK-47 or AR-15 rifle?",1," the cheaper the better, but not if it is total garbage. The purpose of owning one for me is to have a assault rifle before they are illegal. i want something that can pack a punch when the world goes to crap so i can defend my family. yes, the purpose would be to kill, so go somewhere else hippies, this is a hypothetical situation i would like to be prepared for if it ever happens."
https://answers.yahoo.com/question/index?qid=20090911140550AAAdHwx,Should i wash my hands every time i touch my bearded dragon?,0," ever since i got my bearded dragon whenever i hold it or touch it i wash my hands really well with anti-bacterial soap after putting him back, reason being that i heard all reptiles have a certain desease that if it got bad enough could kill a human, is this worry non-existant? and if it is do i still need to wash my hands extremely well with anti-bacterial soap, because im not able to get in as much quality time with my beardie as i want to because of this. :("
https://answers.yahoo.com/question/?qid=20061113084201AAFHsMa,Should you refrigerate an opened bottle of red wine?,2,6
https://answers.yahoo.com/question/index?qid=20110720191251AAwkIVs,Should I apply part-time or full-time...?,0," Okay, so I'm a 19 year old female and I need to get my foot in the door with work. Most of the jobs I've applied for are food service and retail as I am  just starting out. Anyways, I was wondering if I have a better chance of getting a job if I put part-time on the job application. Or if most companies would rather have a full-time worker. If it would be easier to get a job with part-time hours, I could just get a second part-time job to compliment the other. However, either way, I need 30 - 40 hours of work. So, yeah, should I put part-time hours or full-time on the Job applications? 
 Thanks"
https://answers.yahoo.com/question/index?qid=20080327092115AA70fLP,Should your past matter to future relationships?,0," We all know that everyone has a past, but should your future partner judge you over it? I was a pretty angry and insecure person in the past. I did a lot of stupid things that I regret, but, I think it has made me a better person today. I met a wonderful guy and we have been together for two months. He has made me the happiest girl alive. I never talk too much about my past to him because I feel like it shouldn't matter. I would NEVER do anything to hurt him, ever. But my friend thinks I should let him know about it. She says it's better to tell him than to find out  from other people. I feel that you shouldn't judge anyone on past events, because everyone has to learn and change and grow. What do you think? Should I tell him or just live happily in the present?"
https://answers.yahoo.com/question/index?qid=20091112203356AA9mnTa,Should my buttermilk be lumpy?,0," I just opened a carton of buttermilk that I bought at the store about 5 days ago. The buttermilk smells normal and looks the right color, it's just a little lumpy. I've read a couple things online that said it's good unless it's fuzzy or very very bad smelling, and that I should have shaken it. I forgot to shake it before I opened it. Do you think this is ok to use? I really wanted to make a coffee cake tonight, :)"
https://answers.yahoo.com/question/index?qid=20111011041522AAPK3DF,How should muslim men dress according to the quran and sunnah etc?,4,11
