URL,Question,Follows,Answers
https://au.answers.yahoo.com/question/index?qid=20060807100154AAuyefI,Should i give my 3 month old labrador puppy bones to chew?,0,62
https://ca.answers.yahoo.com/question/index?qid=20160203050238AAM5124,League of legends should i buy Jhin for 7800 or save up?,0,2
https://ca.answers.yahoo.com/question/index?qid=20160113215351AArkA6C,Should I tell the girl I talk to that I have Autism?,0," Well...there is a girl that I have been talking to for a few months (not sure if we are even friends) and I have been wondering...should I tell her that I have been diagnosed with Autism? Will this risk losing the girl I talk to?  

I understand that if I tell her that I have Autism that she might understand that I've been acting anti-social and unfunny, but on the other hand, she might go against me if I tell her that I have.  

So, should I tell her or not?"
https://ca.answers.yahoo.com/question/index?qid=20140610095250AAUQ4nx,How long should a married man expect to go without sex in marriage?.?,2," It has been over two years since I have had sex with the Mrs. now in her defense she was dealing with some health issues but that all came to an end awhile ago.  She tease's me and such but other then that she is not into sex and doesn't initiate anything and I have given up initiating anything cause she just turns me down or says she is dealing with some woman issue.  I could never cheat but going without any sexual contact I feel like I'm with a roommate more than a wife.  I have tried to bring the lack of sex up but anytime I do she says that I'm throwing some guilt trip in her face;  when it is simply the truth no sex is no sex how is that a guilt trip just pointing out the facts and trying to get some answers to the why?.   We do kiss but even that is a peck once in awhile, we also sleep in separate rooms because of snoring issues.  We have no kids.  I'm 39 she is in her 40's"
https://in.answers.yahoo.com/question/index?qid=20140105151026AAxQsQb,Should I send nude pictures?,1," I am 16 years old and will be 17 in two days. My boyfriend is 16 and almost a month younger than me. We have been dating for almost 4 months. He asked me for a nude picture a cpuple of days ago and I sent him one. The next day he asked to see my whole body, and I sent it. He keeps asking for more and for close ups on certain parts, and this is the first time I have ever done something like this. I'm not really sure what to do... He keeps wanting more pictures and I want to make him happy but, to me, I feel kinda weird sending them. The pictures were sent through snapchat and he did not screenshot any of them and I trust him 100% and I love him with my whole heart, but I'm just not sure how I should handle a situation like this. Please help me."
https://ca.answers.yahoo.com/question/index?qid=20160520213117AA4Adtp,What should I say when my cute son does this?,0,3
https://nz.answers.yahoo.com/question/index?qid=20090813190307AAIS8oK,"Spelling and Grammar experts, when should ""Parliament"" be spelt with capital P, and when a lower case p.?",1,2
https://answers.yahoo.com/question/?qid=20080920100316AAlVQMH,"Should i buy an SKS, AK-47 or AR-15 rifle?",1," the cheaper the better, but not if it is total garbage. The purpose of owning one for me is to have a assault rifle before they are illegal. i want something that can pack a punch when the world goes to crap so i can defend my family. yes, the purpose would be to kill, so go somewhere else hippies, this is a hypothetical situation i would like to be prepared for if it ever happens."
https://sg.answers.yahoo.com/question/index?qid=20111108234639AAJKgte,How big of mice should i feed my ball python?,0, he is about 22 inches long but kind of skinny idk if she was eating a lot at petsmart but i feed what i guess is a her a fuzzy sunday but after buying her and a nice size housing with bedding two hids heat pad and light and plants also 6 frozen thaw fuzzys i'm running low on money so this sunday i was going to give her two but i get paid in two weeks so ill have money for bigger food what size frozen thaw should i get
https://nz.answers.yahoo.com/question/index?qid=20080629183042AAcmOvb,How long should I bake my pizza? ( at 450 degrees)?,0,8
https://answers.yahoo.com/question/index?qid=20090911140550AAAdHwx,Should i wash my hands every time i touch my bearded dragon?,0," ever since i got my bearded dragon whenever i hold it or touch it i wash my hands really well with anti-bacterial soap after putting him back, reason being that i heard all reptiles have a certain desease that if it got bad enough could kill a human, is this worry non-existant? and if it is do i still need to wash my hands extremely well with anti-bacterial soap, because im not able to get in as much quality time with my beardie as i want to because of this. :("
https://ca.answers.yahoo.com/question/index?qid=20100731224243AA8b5sm,How long should a 17 year old last in bed?,0,11
https://answers.yahoo.com/question/?qid=20061113084201AAFHsMa,Should you refrigerate an opened bottle of red wine?,2,6
https://answers.yahoo.com/question/index?qid=20110720191251AAwkIVs,Should I apply part-time or full-time...?,0," Okay, so I'm a 19 year old female and I need to get my foot in the door with work. Most of the jobs I've applied for are food service and retail as I am  just starting out. Anyways, I was wondering if I have a better chance of getting a job if I put part-time on the job application. Or if most companies would rather have a full-time worker. If it would be easier to get a job with part-time hours, I could just get a second part-time job to compliment the other. However, either way, I need 30 - 40 hours of work. So, yeah, should I put part-time hours or full-time on the Job applications? 
 Thanks"
https://ca.answers.yahoo.com/question/index?qid=20090805081740AA7zgh4,Fly fishing ( how long should the leader be?)?,0,5
https://au.answers.yahoo.com/question/index?qid=20080725154514AAxo49D,What & how much food should my 9 week old Jack Russell?,0," Hi there 

Unfortunately I havent found any websites which give specifics of how much she should eat. 

I'm thinking 

Morning: 50g Pedigree Puppy Porridge - I mix it with water so she has a bit more 

Nighttime: Optimim Puppy Formula dog food - 175g 

Supercoat puppy dry food and water available all day 

I dont want to overfeed her. We had her since Thursday night and I know she was overfed, as she was quite hungry and we gave her more 

Please help! We dont go to the vet til this Friday"
https://answers.yahoo.com/question/index?qid=20080327092115AA70fLP,Should your past matter to future relationships?,0," We all know that everyone has a past, but should your future partner judge you over it? I was a pretty angry and insecure person in the past. I did a lot of stupid things that I regret, but, I think it has made me a better person today. I met a wonderful guy and we have been together for two months. He has made me the happiest girl alive. I never talk too much about my past to him because I feel like it shouldn't matter. I would NEVER do anything to hurt him, ever. But my friend thinks I should let him know about it. She says it's better to tell him than to find out  from other people. I feel that you shouldn't judge anyone on past events, because everyone has to learn and change and grow. What do you think? Should I tell him or just live happily in the present?"
https://answers.yahoo.com/question/index?qid=20091112203356AA9mnTa,Should my buttermilk be lumpy?,0," I just opened a carton of buttermilk that I bought at the store about 5 days ago. The buttermilk smells normal and looks the right color, it's just a little lumpy. I've read a couple things online that said it's good unless it's fuzzy or very very bad smelling, and that I should have shaken it. I forgot to shake it before I opened it. Do you think this is ok to use? I really wanted to make a coffee cake tonight, :)"
https://answers.yahoo.com/question/index?qid=20111011041522AAPK3DF,How should muslim men dress according to the quran and sunnah etc?,4,11
https://answers.yahoo.com/question/?qid=20100826024255AAH7Leh,Should women be allowed to go topless in public...or not?,3," Hi folks. 

When viewing an enlightening article on CNN this morning, I was moved to consider the question of whether women should or should not be allowed to be topless in public. 

After some thought on the subject, here is what I found to be the primary motivators on both sides of the issue, namely... 

THE ""PROS"": 

1. Freedom. 

There is much to be applauded about living in a free society without any question whatsoever...but how far should freedom be allowed to go without society being degraded? 

2. Equality. 

The women who insist that they should have the same rights as men are quite vehement about their cause, and from my viewpoint this is quite understandable...but are these women 100% certain of their real true motivations behind the claim of ""Equality"", or is it simply veiled jealousy of men's ability to be seen in a non-sexual light when their shirts are off, or if that is not exactly correct, at least far less sexually provocative as women are with their breasts fully exposed? 

And also, are these women who are firm supporters (no bra puns intended ladies) in actuality simply trying to gain even more attention than they already get for themselves everyday, while hiding under the auspices of ""Freedom"" and ""Equality""? 

There is another side to this issue, but I think it belongs in the following catagory. 

THE ""CONS"": 

1. The Morality Issue. 

With the knowledege that there are most certainly tribal societies that have existed for countless centuries that allow women to bare their breasts publicly, still, our modern ""Civilized"" society is factually not ready for such things, and perhaps there may be good reasons...but from my viewpoint not necessarily for the reasons forwarded by the followers of most established religions. 

In other words, what I mean is that factually speaking, modern heterosexual men are highly attracted to women's breasts to the point of intense feverishness, and women know this by the way - which shows a clear reason why many women might wish to have the attention poured upon them in such a way, but there are factually men who cannot control themselves when they are confronted by such an obvious and open display of female sexuality, from which breasts cannot easily or simply be removed...true or not true? 

For this reason, perhaps the laws are in place not to ""resrict"" women from their inherent freedoms, but rather to PROTECT THEM from men or persons that may simply not be able to control themselves, especially when drunk or on drugs, etc.. 

If this is the case, which I think it very likely is, then that would mean that by removing the laws, women in favor of this would then be literally removing a potentially vital layer of protection which keeps them safe to walk the streets at any time of the day or night. 

2. And lastly, there is the issue of common decency. 

Look, although we might be intelligent beings and have the sovereign right to all good freedoms in general, not all women happen to look like Claudia Schiffer, Gisele Bundchen or Naomi Cambell. 

In fact, let's face it...most women do not do not look like these incredible, super-bodied, gorgeous icon-like women, and they simply never will. 

(Sorry ladies, but this is a fact)! 

Therefore, is it not also the sovereign right of all those (the masses including small children) who would then become forced onlookers of the bare breasted women in question to have their rights upheld and not be forced to have to view legions of boob-airing women exercising their right to expose their not-necessarily-so-beautiful-looking mammaries in public? 

And what about the women themselves? 

Even if their breasts are possibly somehow even better looking than a supermodel's, what about their own sense of decency and the other issue of feeling good about being protected from those unwanted persons who would not be able to control their actions by seeing them in such a state of un-dress? 

The true end point of this seems to revolve more around the concept of the interaction between freedom of exposure versus freedom from being sexually provoked on the other side of the issue, and the potentially devastating consequences that could arise from this freedom being violated - such as rape and/or sexually aggravated assault or even worse. 

Women who wish to bare their breasts publicly should perhaps theoretically have the right to do so, but conversely, the innocent masses who wish to retain the freedom to be free of being forced to deal with viewing hordes of topless women parade around in public also have rights...yea, or nay? 

What do you think?"
https://au.answers.yahoo.com/question/index?qid=20080112030105AAQe5rE,How often should you give your guinea pig a bath??,4,12
https://ca.answers.yahoo.com/question/index?qid=20101007122928AARN0l6,"To increase the mechanical advantage of a lever, should you increase or decrease the length of the output arm?",0,6
https://au.answers.yahoo.com/question/index?qid=20110102204621AAPzJDj,Should engagement rings be yellow or white gold?,0," Hi, 
I've been with my girlfriend for 9 years, and I am looking for an engagement ring. I am going with a princess-cut diamond, and I wanted a gold band as well. However, everywhere I look it seems as though white-gold is ring of choice....whenever I search for a gold band only a handful of rings appear. Traditionally, is white-gold the ""correct"" color of an engagement ring? My girlfriend loves gold so I will purchase a gold ring, but I am just curious.  

Also, can anyone recommend good jewelers in Brisbane?"
https://answers.yahoo.com/question/index?qid=20080520195006AAMV4dK,Should I paint the wall or the trim first?,0,10
https://nz.answers.yahoo.com/question/index?qid=20100925060433AAoLYHo,Should the method be in past tense when writing up a laboratory report?,0,2
https://answers.yahoo.com/question/index?qid=20080306005720AACcChK,"""Ah, but a man's reach should exceed his grasp"".?",3,7
https://answers.yahoo.com/question/index?qid=20110727222204AAZEFZ5,At what age should a child be responsible for cleaning their own room?,0," My  ten year old niece called me yesterday and was extremely upset because she feels her mother no longer loves her. I asked her why and she said it was  because her bedroom is filthy.There is dust on the furniture and clothes and toys on her bedroom floor. She stated that she's told my sister in law about it and that my sister in law hasn't cleaned it so it must be because her mother no longer loves her. I thought it was strange that at ten my niece isn't picking up her own clothes, toys etc.. and at least dusting off her furniture herself so I wondered at what age do you think a child should start being responsible for cleaning his or her own room?"
https://in.answers.yahoo.com/question/index?qid=20081205035740AAmQCb3,Should i take science or commerce????im totally confused................?,1," im a gud student but at d same time i dont like 2 study .................in fact i hate doin dat 
some say i should take up science coz im a gud student and im brainy 
while others say i should take up commerce as its easy and i can fetch more mks 
im 13 in class 8 and hav 2 choose between these subjects after 3 months in class 9 
which one shall i go 4 and y?? 
plzz help me out as soon as u can......................thnx"
https://answers.yahoo.com/question/?qid=20060623195345AAa9NFL,What time of the day or night should I take my Norvasc tablet (5 mg) for maintainenance of blood pressure?,2,15
https://answers.yahoo.com/question/index?qid=20080307014511AAEQD7V,How long should one paragraph be?,0," axe_muppet  
I have just  finished reading Penelope episode 18 of Ulysses by James Joyce. I was interested because of the love story between these two characters in this beautiful spanish song my parents would play for me as a child called ""Penelope"" a song that reflects on Ulysses being away in the trojan war and Penelope who waits faithfully. I never knew of this other book by James Joyce or how long the senteces are in this last episode. Now Im going to read the book as well as write my paragraph on Dental Assisting!!!"
https://answers.yahoo.com/question/index?qid=20060705110655AAQJZis,How long should I wait to start another relationship? I just broke off a 3 year relationship.?,1, I was just wondering how long should a person wait before starting another relationship after a break up with someone they really love.  I want to get an idea because I dont want to start a relatioonship with someone if I cant commite all my love to them so I like to know how much time you guys gave inbetween relatioonships to get out of the withdrawal.
https://ca.answers.yahoo.com/question/index?qid=20111218110124AAfbMjd,How long should you wait to do sexual things in a relationship you care about?,2," I know that too much too soon can ruin things in the long run, but waiting a crazy amount of time can have the same effect, and it's not something I want to do anyways. If you're starting a new relationship that you see a lot of potential in (long-term, great connection etc.) how long should you wait for: 
-making out 
-fondling (over/under clothes) 
-oral 
-sex 
? 

I'll obviously follow my gut but I'm just wondering like other peoples' opinions, whats a generally good amount of time to wait for those things, to keep him wanting more & have him respect you..but not give up/wait too long and get bored.  
Thanks :) 
Ps I'm 18 and he's 24"
https://answers.yahoo.com/question/?qid=20060809115422AAdvEmO,Replacing Interior doors - What size should I order?,0," I'm worried about 2 bedroom doors that I've ordered.  The widths of my existing doors are 30 3/4 inches, and 30 1/2 inches. The guy at the hardware store suggested that I go with a 30 inch widths for the new doors, and now I'm having doubts.  

The space in between the frames (which I'm keeping) appears to be exactly 30 inches wide - is it necessary to have a little extra width on either side of the door, overlapping the frame?  Should I change the order to go up to the next size (32 inch width) and shave the new doors down to match the existing ones, or will I really be O.K. with the 30 inch width for the new ones? 

Thanks."
https://au.answers.yahoo.com/question/index?qid=20091103124502AAemiMn,Should we allow asylum seekers into Australia (without locking them up)?,0," As far as I know, we currently break international law by either forcing them away from our shores or locking them in detention centres (basically prisons). There seemse to be widespread opposition over here to letting these people into our country, and I do not understand why. 

We claim to be a multicultural society, and one of the greatest nations in the world, but we completely screw these people over! Clearly, being asylum seekers, these people are fleeing something at least moderately horrible. The fact that even the government calls them by this term illustrates that yes, these people are fleeing persecution, and yes, their lives are probably already pretty s%^t. 

Why do we make their lives worse? How can we justify breaking international law? We have a relatively alright society, with plenty of wealth, so why don't we share? 

They gamble everything to try and get a decent life, riding in rickety, dangerous boats, only to get screwed over by us. It seems downright cruel! 

 80% of the world's wealth is held by 20% of the worlds population. Aussies fit into this 20% richest category. We also have an extremely low population density, so we have plenty of space. 

Its almost ironic that after we invade, nearly annihilating the original australians (on purpose!) we then have the hide to turn and say to people worse-off than ourselves 'you can't come in'. 

This whole issue makes me somewhat ashamed to be an Australian.  

I have given my opinion, and I feel have resonably justified it. I ask that you guys do the same, whatever country you are from."
https://answers.yahoo.com/question/index?qid=20090515223228AA2zgsY,Should I see a doctor if I have sunburn blisters?,0, I need to know if I need to go to the doctor.. I got sunburned on my shoulders and it started peeling then I got sunburned again over that.. Im an idiot for not wearing sunscreen I know.. but now its blistered and it hurts to even put my arms up.. Should I go to the doctor or should I just keep putting aloe vera on it and wait for it to heal?
https://au.answers.yahoo.com/question/index?qid=20070121195738AAdrVJ5,Which hands should you hold your knife / fork in when eating out?,1,18
https://sg.answers.yahoo.com/question/index?qid=20070716112416AAHAmgM,Should i run before or after my workout?,0,-1
https://in.answers.yahoo.com/question/index?qid=20110506103017AAbnp38,Should Uniforms Be compulsory in schools? Yes/No why ?,1,16
https://au.answers.yahoo.com/question/index?qid=20110111231351AA60LVl,Should I get McDonald's or KFC for dinner?,0,16
https://ca.answers.yahoo.com/question/index?qid=20101213170005AAbVAle,"Voting age Debate ""The voting age should stay at 18""?",0,4
https://answers.yahoo.com/question/index?qid=20070527115736AAIpgfg,At what age should kittens start eating solid food?,3,5
https://ca.answers.yahoo.com/question/index?qid=20100609023155AAGIEUx,"""Ultimately, the only power man should aspire to is that which he exercises over himself.""?",1,7
https://answers.yahoo.com/question/index?qid=20100622010730AAEQsnw,Should i learn guitar scales before learning chords?,0,15
https://answers.yahoo.com/question/?qid=20060708082643AAivzjI,How long after a spouse dies should you wait to get married again?,0," I remarried after 7 months. My late wife and I were getting a divorce when she was diagnosed with lung cancer and died 6 weeks later. I stayed with her until the end and I was with her at the moment she died, the rest of her family was not around to be there with her. 

6 months later I met a woman that is everything that I ever wanted. We got married. Now the anniversary of my wifes death is coming in a few days and I am feeling very guilty about getting married again.  

How long should you wait?"
https://au.answers.yahoo.com/question/index?qid=20061001012913AAObbTb,How much sleep should a 13 year old get each day?,1,15
https://sg.answers.yahoo.com/question/index?qid=20100908004611AAMTOM1,Should Singapore get rid of Singlish?,0,197
https://ca.answers.yahoo.com/question/index?qid=20110927203912AAmIJuu,What should my first Tumblr post be?,0,6
https://answers.yahoo.com/question/index?qid=20120101030502AAQD2Hj,Should I have sex before marriage?,0," I'm a guy, I'm a freshman in college, and I'm a virgin. I'm not in a relationship, but my younger brother has recently become involved with a girl and has discussed the possibility of having sex with her. He used to be pretty strong on abstinence and ""waiting on the perfect girl"", so when he told me that he planned on having sex with her, it surprised me. Now, I'm left to wonder if being a virgin is really worth it at all. 

I've heard the generic answers. I know about pregnancy risks and STDs and all the technical stuff. That's not what I'm looking for. 

What I want to know is the personal stuff. Things that make or break a relationship, and how sex fits into making a long-term relationship work. I want your opinion. 

How do you feel about sex before marriage? Would you want to wait until marriage or do you feel like having sex before tying the knot is a must? What do you think about dating someone and figuring out he or she is a virgin? Opinions from both virgins and non-virgins are welcomed. 

There really is no right answer here, but I will pick the best answer based on who helps me out the most. Tell me what you think."
https://sg.answers.yahoo.com/question/index?qid=20120402092904AAwsjVZ,"My boyfriend had cheated on me twice, What should I do?",2," Well firstly, me and my boyfriend were together for almost two years when he cheated on me with a girl we both know. Before that we were a nice, happy couple and there were no problems in our relationship. But when I found out he had cheated on me, i eventually split from him. Of course we were both upset, but i managed to ignore him for three months. He then told me that it was a mistake and that he still loved me etc. So, after a bit of persuasion (from him of course), we got back together again and I told him he had one more chance. However, seven months later and he cheated on me again with the same girl! That really annoyed me and i didn't listen to what he had to say and split up with him again. That happened a few months ago, but i still love him, though I can't forgive him for what he's done, espically when he has cheated on me twice. What should I do now??"
https://ca.answers.yahoo.com/question/index?qid=20100415001345AAkzfzH,Should i put my scotch into the fridge?,2,8
https://au.answers.yahoo.com/question/index?qid=20081223020934AAgQJoD,"Im 27 weeks pregnant, how many centimetres should my stomach be measuring?",0," Hi there, you know how you get your stomach measured when you see your midwife at a checkup, what is it supposed to be for 27 weeks, cause mine is measuring 32. and the doctor has ordered an ultrasound to check the size of the baby, can anyone help me, did the doctor measure it wrong, cause that seems really abnormal. Iam not further along than 27 weeks, as I had the implanon contraceptive implant taken out only 2 weeks before i fell pregnant, and got a period in between that. Please help me, im feeling abit scared.. thanks 
Rachel."
https://au.answers.yahoo.com/question/index?qid=20100501012603AATupb7,"How far should I go with my boyfriend, I'm 14?",0," I am only 14 so i'm not shore how far I should go with my boyfriend, I don't know how far a 14 year old should go and what's okay for a 14 year old to do and what's not ? 
I wouldn't want him to finger me, but should I toss him of (that means basically masturbating someone else) or is that too far ?"
https://au.answers.yahoo.com/question/index?qid=20071115225433AAENhKi,Should I tell my boyfriend I kissed another guy??,1," I went out with a friend the other night and over the night we just got really drunk (I didn't mean to it just hit me).   

The next day someone from the club told me that I kissed another guy.  I don't remember it at all, but my friend said I did briefly but it was no big deal. 

I feel so ashamed, I have been with my boyfirend almost 2 years and never done anything like this.  No one that he knows was there and there is pretty much no chance he will ever find out.  but I feel so so terrible, should I tell him??"
https://au.answers.yahoo.com/question/index?qid=20091201180829AAPrYyL,CAR question - Should the A/C button be ON when the heater is ON?,1,13
https://answers.yahoo.com/question/index?qid=20081227191009AAblk7L,How often should i get my skates sharpened?,0,13
https://answers.yahoo.com/question/index?qid=20100802083109AAn5M2Q,How can I make my penis grow bigger. What foods should I eat?,8," I'm only 14. My penis is 5 inches erect. I want my penis to grow much bigger. I'm still growing so I want to know what foods are good to eat to promote my penis growing bigger. I already make sure I eat protein. 

I heard zinc helps with developing sexual maturity. Is that true? maybe that'll help grow my penis. 

I'm already 6'3. I don't want to be some awkward 6'6 dude with a small penis when I'm done growing. 

I'd rather do myself in that be tall with a small penis."
https://answers.yahoo.com/question/index?qid=20100114211557AA8I6gr,What final volume should you dilute 59ml of a 5.75 m ki  solution so that 25.5 ml of the diluted solution co?,0,1
https://answers.yahoo.com/question/index?qid=20120301120312AAtzqh0,I think there's a ghost in my house. What should I do?,3," My family and I built a new house over the summer. We moved in Christmas week. For a while I have been hearing noises in my room. I saw something, human-like, climbing up my wall. Another time, I was at my grandma's house and i saw a figure of a girl next to me in the mirror. What ever it is, knows my name and calls to me sometimes. My friend also has a similar problem, so we used a ouija board I found at my old house. That night i heard an old man and woman talking in my room. It was a different language, but I knew they were having a conversation. I woke up and said shhh and they stopped, then they started to talk again. They were like chanting or something. Then earlier this morning, I heard something moving things and opening and closing the drawers. Then it said my name. I said, mom i know that's you but she wasnt upstairs, she was in the cellar, and everyone else was downstairs. I could feel it watching me. Sometimes my mom makes fun of me for saying that there is a ghost in my house, and I told her to stop. I'm getting kinda scared now, and don't know what to do. Is it a ghost or a demon? Please help. I'm getting my house blessed sometime and I am just really freaked out. It's like just with me, nobody else will believe me, except 2 of my friends and my cousin. What do I do?"
https://answers.yahoo.com/question/index?qid=20100605020355AAU63xe,How much should my guinea pig eat every day?,1," Am I supposed to give them an endless amount of food?  I live in a 3rd world country so we don't have guinea pig food or pellets or anything and no hay either- I could probably find some if I really searched but it would probably not be clean.  They love grass- that kind that is really wide (I don't know what its called) and other greens and cucumbers.  I also feed them fruits sometimes (different kinds) and carrots and green peppers.  The problem is that they eat an insanely large amount of food.  I have a hard time keeping up.  There are 2 of them and they are babies.  Not every day but sometimes I give them some cooked rice or toast made from homemade bread.  I just feel like they are hungry and need something to fill them up.  I'm sure pellets contain grains and things.  They love love love eating and squeal at me every time they see me if they feel like they don't have enough food.  Their cage is okay sized, gets completely cleaned every day, but for many hours of the day they get to run around in a huge area and eat there too.  I just don't understand if they are supposed to be fed as much as they will eat or?!  They are not fat.  I also thought that since they are babies maybe they will stop eating so much when they stop growing.  Please help me out!"
https://ca.answers.yahoo.com/question/index?qid=20111114184004AAWXLLU,Should I always text first?,0," I've been talking to this girl and we seem to be getting along really well. I think she likes me because of all the things she says, and I like as well. She has texted me first before, but i'm usually the one to text first.  
My question is, should I always be the one to text first? Also, in which situation (with any girl) should I be the one to text first?"
https://sg.answers.yahoo.com/question/index?qid=20091029100820AAdoaFc,Your husband should know everything?,4," Do you agree that your husband should know everything? Including everything about you, your experiences, all your ex-boyfriends, any past history, etc. Some women believe you should leave some kind of mystery about you and others feel that your partner should know everything because they're a part of you. What do you think?"
https://answers.yahoo.com/question/index?qid=20111222115122AAzY4xq,How often should you check your motor oil in a car?,1,11
https://au.answers.yahoo.com/question/index?qid=20100414012751AAj1vhU,Why should i desex my dog?,1,17
https://answers.yahoo.com/question/index?qid=20121224150323AAsYS1D,Should I spend Christmas with my family or my girlfriend's family?,1," Me and my girlfriend have been together nearly a year now and this will be our first Christmas. The thing is her family and my family celebrate it on the same day (Christmas Eve.. weird but it's our tradition). Anyways, my girlfriend told me that I should spend it with her family, but when I told her I couldn't because my family is spending it on Christmas Eve too, she got mad at me. She said that I have to make a sacrifice and go with her family. I told her that on Christmas day I could be with her, but she said that there's nothing special because there's nothing going on that day and I told her it is special b/c it's Christmas day & any moment should be special as long as we're together. She still said no and stayed angry that I can't go to her family's Christmas get together. I know that when it's a marriage, it's different and there are going to be sacrifices, but right now we're just boyfriend and girlfriend. It is a serious relationship, but I told her that family comes first, until we have our own family together. And she got angry when I said that too and said that she's going to spend Christmas with her family every year even when were married, and that I have to be with her. So I can't spend Christmas with my family. This really has me down, because I'm not going to be able to see her at all this Christmas, because I can't go to her family's Christmas party, and she doesn't want me to spend Christmas day with her (because there's nothing special that day...?), and afterwards she leaves for a week for Christmas eve. 

Anyways, my question(s) are: does my girlfriend have a right to be angry at me? Did I go about this wrong? What should I do to fix this? 

Any advice is greatly appreciated. Thanks so much & Merry Christmas :)"
https://ca.answers.yahoo.com/question/index?qid=20130601172719AAGk0AV,Should I let my kids watch horror movies?,0," I have two kids, two girls who are eleven and nine. They want to watch horror movies. I think this would be okay, because they were never scared of the dark, being alone or anything at all. They say they like to sleep in the dark so they can dream about mythical, supernatural creatures that are fun to see.  

Do you think I should let them watch a horror movie? If so, which ones are good for two kids like mine? Thanks!"
https://sg.answers.yahoo.com/question/index?qid=20110524234540AAwY3iF,Should I wash my body or shave my legs first?,0,5
https://ca.answers.yahoo.com/question/index?qid=20081021142049AAA9HEy,Should voting be mandatory?,0,16
https://answers.yahoo.com/question/index?qid=20070713092915AAYdz15,Job Interview Question - Why should we pick you?,1,17
https://answers.yahoo.com/question/index?qid=20111202143752AA2gLuI,Do you think alimony should be abolished?,0," It is nothing but slavery to men in the highest degree which we supposably ""outlawed"".  

I know men who live in apartments while their ex-wives in live take the majority of the MENS networth for themselves as they sit on their ***. It is nothing but a wealth transfer scam. If your married for more than 10 years, its FOR LIFE. 

Even middle-class men who make hundreds of thousands of dollars are sometimes after all the red tape is done have to live on less than 10,000 dollars. 

No man should have to take this risk just to find the love of his life. Its jumping off a burning bridge and hoping you aren't the one who she is going to destroy for greed. 

Why are men still getting married? There is no ""right woman"". These are imperfect women who are given full power and authority by YOUR OWN SIGNATURE that they have the capability to do this, should she leave or you leave.  

In rare cases women have to pay alimony if they make more money which i'm ALSO against. No one should be PAYING another ADULT if there is a break-up or split. Marriage will continue to decline as tryanny such as these continue and go unchecked. 

Women often say men fear commitment, you would too if you realize the loaded gun thats pointed at your head. 

So what is the benfiets of marriage? For women, pretty much everything. For men, absolutely nothing but slavery. Men should AVOID marriage at all costs for their own saftey. I don't want to hear the ""NAWALT"" card. Even if women aren't like that, its STILL NOT WORTH THE RISK OF DOING THIS ACT."
https://au.answers.yahoo.com/question/index?qid=20120805004000AABoRid,Which Hannibal Lecter film should I watch first?,1,5
https://answers.yahoo.com/question/index?qid=20120109053948AAz8s7n,Do you think couples should talk all day long?,1,16
https://ca.answers.yahoo.com/question/index?qid=20101023210953AAKwYAH,"Should I start reading ""Kaichou wa Maid-sama!"" The Manga?",0," I just finished the Anime and I realized, in both endings, it shows Takumi Usui as a child and a woman (who I presume is his mother) walking off. I really liked the Anime and I was just wondering, is there anything in the Manga that the Anime didn't show? Normally, I dislike reading the Manga after I finish an Anime to get more story, but this is an exception because I absolutely adored the Anime! And what chapter should I start reading from if I decide to read the Manga? Thanks a lot!"
https://ca.answers.yahoo.com/question/index?qid=20121207195913AAklvDE,Should i put a bandage on my burn?,0," two days ago i was curling my hair and the curler burnt my wrist pretty badly and it got all grey and had the little blister bubble which popped on its own and oozed the clear stuff, then yesterday my hand rubbed on something and the burn  ripper showing the pink skin under, so i put a bandage on it and i realized that when ever i touched the bandage my hands would get wet so i took it off and the white part of the bandage was stuck to the pink skin wound and so i don't know if i should put another one on because will the skin grow back if the bandage is stuck to it?"
https://answers.yahoo.com/question/index?qid=20081030203007AABAM3L,FLAG BURNING  Should it be legal?,2," IMO 

America, love it or leave it...  NO! 
America should grow and adapt with it's people.  If burning a flag as a form of peaceful protest, why not allow it? 

I'm not saying I'm gonna go out and burn a flag, but I LIVE IN THE UNITED STATES OF AMERICA BECAUSE THEY WILL LET ME BURN A FLAG IF I WANT TO.  These are our rights.  Why give them up?"
https://sg.answers.yahoo.com/question/index?qid=20160201163339AA4zlPP,Should I pay prostitute for sex or should I hired maid for sex?,0,2
https://au.answers.yahoo.com/question/index?qid=20130220035218AAUmpCf,How long should you wait before changing your belly bar?,0,3
https://au.answers.yahoo.com/question/index?qid=20121031024059AA7C970,"People should not be afraid of their governments, governments should be afraid of their people?",2," I'm doing an essay on the film V for vendetta and my essay topic is:  Explain this quote from V ''People should not be afraid of their governments, governments should be afraid of their people."" with close reference to the film. I'm still wondering what this actual quote means? I can't really figure it out. If you could help me it would be much appreciated, thanks! :)"
